AOI Statistics (for each user),,,,,,,,,,,
Text ID, AOI ID, AOI Name, User ID, User Name, User Gender, Time to 1st View (sec), Time Viewed (sec), Time Viewed (%), Fixations (#), Revisits (#), 
,,<s>,,,,,,,,,
,,<s>,,,,,,,,,
2,1217, While,5, AD, F,53.188,0.336,0.531,2,2, 
2,1217, While,6, MG, M,51.813,0.064,0.095,3,2, 
2,1217, While,17, AH, F,28.313,0.128,0.297,3,3, 
2,1217, While,18, KH, M,13.5,0.032,0.183,1,0, 
2,1217, While,19, NG, F,-1,0,0,0,0, 
2,1217, While,26, AT, M,-1,0,0,0,0, 
2,1217, While,31, AM, M,-1,0,0,0,0, 
2,1217, While,32, AC, F,-1,0,0,0,0, 
2,1217, While,33, RE, M,42.727,0.288,0.475,3,3, 
2,1218, the,5, AD, F,59.906,0.128,0.202,1,1, 
2,1218, the,6, MG, M,63.359,0.4,0.595,1,3, 
2,1218, the,17, AH, F,34.25,0.176,0.408,2,3, 
2,1218, the,18, KH, M,-1,0,0,0,0, 
2,1218, the,19, NG, F,50.625,0.128,0.214,1,1, 
2,1218, the,26, AT, M,45.188,0.624,1.197,1,0, 
2,1218, the,31, AM, M,-1,0,0,0,0, 
2,1218, the,32, AC, F,-1,0,0,0,0, 
2,1218, the,33, RE, M,54.492,0.08,0.132,1,0, 
2,1219, reef,5, AD, F,-1,0,0,0,0, 
2,1219, reef,6, MG, M,63.313,0.048,0.071,1,0, 
2,1219, reef,17, AH, F,34.25,0.48,1.113,3,6, 
2,1219, reef,18, KH, M,-1,0,0,0,0, 
2,1219, reef,19, NG, F,-1,0,0,0,0, 
2,1219, reef,26, AT, M,-1,0,0,0,0, 
2,1219, reef,31, AM, M,63.875,0.08,0.122,1,0, 
2,1219, reef,32, AC, F,13.75,0.016,0.112,1,0, 
2,1219, reef,33, RE, M,48.117,0.192,0.317,1,0, 
2,1220, is,5, AD, F,60.359,0.016,0.025,1,0, 
2,1220, is,6, MG, M,-1,0,0,0,0, 
2,1220, is,17, AH, F,-1,0,0,0,0, 
2,1220, is,18, KH, M,-1,0,0,0,0, 
2,1220, is,19, NG, F,51.188,0.08,0.134,1,0, 
2,1220, is,26, AT, M,-1,0,0,0,0, 
2,1220, is,31, AM, M,63.938,0.08,0.122,1,0, 
2,1220, is,32, AC, F,13.75,0.016,0.112,1,0, 
2,1220, is,33, RE, M,48.313,0.08,0.132,2,0, 
2,1221, important,5, AD, F,60.391,0.224,0.354,1,0, 
2,1221, important,6, MG, M,64.484,0.048,0.071,1,1, 
2,1221, important,17, AH, F,35.094,0.208,0.482,2,1, 
2,1221, important,18, KH, M,-1,0,0,0,0, 
2,1221, important,19, NG, F,47,0.688,1.15,4,3, 
2,1221, important,26, AT, M,45.938,0.4,0.767,1,0, 
2,1221, important,31, AM, M,61.25,0.208,0.318,2,1, 
2,1221, important,32, AC, F,13.813,0.064,0.447,1,0, 
2,1221, important,33, RE, M,48.43,0.4,0.66,4,3, 
2,1222, to,5, AD, F,-1,0,0,0,0, 
2,1222, to,6, MG, M,58.391,0.064,0.095,1,0, 
2,1222, to,17, AH, F,35.188,0.128,0.297,2,1, 
2,1222, to,18, KH, M,13.875,0.016,0.091,1,0, 
2,1222, to,19, NG, F,-1,0,0,0,0, 
2,1222, to,26, AT, M,46.75,0.112,0.215,1,0, 
2,1222, to,31, AM, M,-1,0,0,0,0, 
2,1222, to,32, AC, F,-1,0,0,0,0, 
2,1222, to,33, RE, M,56.43,0.496,0.818,2,1, 
2,1223, ocean,5, AD, F,-1,0,0,0,0, 
2,1223, ocean,6, MG, M,52.766,0.352,0.524,5,5, 
2,1223, ocean,17, AH, F,35.25,0.032,0.074,1,0, 
2,1223, ocean,18, KH, M,13.875,0.048,0.274,1,0, 
2,1223, ocean,19, NG, F,51.938,0.256,0.428,1,0, 
2,1223, ocean,26, AT, M,44.188,0.288,0.553,2,2, 
2,1223, ocean,31, AM, M,64.25,0.048,0.073,1,0, 
2,1223, ocean,32, AC, F,12.688,0.144,1.006,2,1, 
2,1223, ocean,33, RE, M,44.32,0.464,0.765,4,5, 
2,1224, life,5, AD, F,61.484,0.032,0.051,1,0, 
2,1224, life,6, MG, M,52.797,0.544,0.809,3,2, 
2,1224, life,17, AH, F,35.313,0.048,0.111,2,0, 
2,1224, life,18, KH, M,13.938,0.08,0.457,1,0, 
2,1224, life,19, NG, F,52.188,0.048,0.08,1,0, 
2,1224, life,26, AT, M,51.5,0.096,0.184,1,1, 
2,1224, life,31, AM, M,64.438,0.208,0.318,1,1, 
2,1224, life,32, AC, F,12.813,0.032,0.224,1,0, 
2,1224, life,33, RE, M,44.602,0.224,0.369,4,3, 
2,1225, it,5, AD, F,-1,0,0,0,0, 
2,1225, it,6, MG, M,40.313,0.256,0.381,4,2, 
2,1225, it,17, AH, F,35.781,0.336,0.779,1,1, 
2,1225, it,18, KH, M,14.063,0.016,0.091,1,0, 
2,1225, it,19, NG, F,-1,0,0,0,0, 
2,1225, it,26, AT, M,47.188,0.384,0.737,3,1, 
2,1225, it,31, AM, M,-1,0,0,0,0, 
2,1225, it,32, AC, F,12.813,0.032,0.224,1,0, 
2,1225, it,33, RE, M,50.32,0.16,0.264,1,0, 
2,1226, helps,5, AD, F,-1,0,0,0,0, 
2,1226, helps,6, MG, M,59.094,0.272,0.405,2,2, 
2,1226, helps,17, AH, F,-1,0,0,0,0, 
2,1226, helps,18, KH, M,14.125,0.064,0.366,1,0, 
2,1226, helps,19, NG, F,52.313,0.352,0.589,2,2, 
2,1226, helps,26, AT, M,47.063,0.256,0.491,2,1, 
2,1226, helps,31, AM, M,-1,0,0,0,0, 
2,1226, helps,32, AC, F,11.875,0.032,0.224,2,1, 
2,1226, helps,33, RE, M,58.813,0.096,0.158,1,0, 
2,1227, humans,5, AD, F,58.141,0.032,0.051,1,0, 
2,1227, humans,6, MG, M,59.859,0.048,0.071,1,0, 
2,1227, humans,17, AH, F,31.438,0.752,1.744,3,2, 
2,1227, humans,18, KH, M,14.188,0.112,0.64,1,0, 
2,1227, humans,19, NG, F,52.75,0.48,0.803,2,1, 
2,1227, humans,26, AT, M,47.688,0.064,0.123,1,0, 
2,1227, humans,31, AM, M,59.063,0.288,0.44,3,2, 
2,1227, humans,32, AC, F,-1,0,0,0,0, 
2,1227, humans,33, RE, M,50.531,0.656,1.082,3,4, 
2,1228, too,5, AD, F,58.203,0.16,0.253,1,0, 
2,1228, too,6, MG, M,61.75,0.032,0.048,1,0, 
2,1228, too,17, AH, F,-1,0,0,0,0, 
2,1228, too,18, KH, M,-1,0,0,0,0, 
2,1228, too,19, NG, F,53.375,0.016,0.027,1,0, 
2,1228, too,26, AT, M,41.563,0.32,0.614,2,1, 
2,1228, too,31, AM, M,52,0.08,0.122,2,1, 
2,1228, too,32, AC, F,-1,0,0,0,0, 
2,1228, too,33, RE, M,45.539,0.288,0.475,2,1, 
,,</s>,,,,,,,,,
,,<s>,,,,,,,,,
2,1229, People,5, AD, F,50.078,0.032,0.051,1,0, 
2,1229, People,6, MG, M,61.563,0.176,0.262,1,0, 
2,1229, People,17, AH, F,36.594,0.656,1.521,2,1, 
2,1229, People,18, KH, M,14.375,0.144,0.823,1,0, 
2,1229, People,19, NG, F,53.438,0.72,1.204,3,2, 
2,1229, People,26, AT, M,41.375,1.696,3.254,5,6, 
2,1229, People,31, AM, M,62.5,0.192,0.293,1,1, 
2,1229, People,32, AC, F,-1,0,0,0,0, 
2,1229, People,33, RE, M,40.539,1.168,1.926,6,5, 
2,1230, rely,5, AD, F,58.547,0.112,0.177,2,0, 
2,1230, rely,6, MG, M,49.547,0.416,0.619,2,1, 
2,1230, rely,17, AH, F,40.625,0.016,0.037,1,0, 
2,1230, rely,18, KH, M,-1,0,0,0,0, 
2,1230, rely,19, NG, F,54.625,0.016,0.027,1,0, 
2,1230, rely,26, AT, M,43.375,0.112,0.215,2,1, 
2,1230, rely,31, AM, M,59.438,0.464,0.708,2,1, 
2,1230, rely,32, AC, F,-1,0,0,0,0, 
2,1230, rely,33, RE, M,41.195,0.48,0.791,2,1, 
2,1231, on,5, AD, F,50.547,0.16,0.253,2,1, 
2,1231, on,6, MG, M,49.5,0.096,0.143,2,2, 
2,1231, on,17, AH, F,40.594,0.016,0.037,1,0, 
2,1231, on,18, KH, M,-1,0,0,0,0, 
2,1231, on,19, NG, F,49.5,0.144,0.241,2,1, 
2,1231, on,26, AT, M,48.5,0.064,0.123,1,0, 
2,1231, on,31, AM, M,62.813,0.064,0.098,1,0, 
2,1231, on,32, AC, F,-1,0,0,0,0, 
2,1231, on,33, RE, M,52.367,0.496,0.818,1,3, 
2,1232, the,5, AD, F,-1,0,0,0,0, 
2,1232, the,6, MG, M,55.172,0.192,0.286,2,2, 
2,1232, the,17, AH, F,-1,0,0,0,0, 
2,1232, the,18, KH, M,-1,0,0,0,0, 
2,1232, the,19, NG, F,49.75,0.08,0.134,2,1, 
2,1232, the,26, AT, M,44,0.128,0.246,2,1, 
2,1232, the,31, AM, M,62.875,0.064,0.098,1,0, 
2,1232, the,32, AC, F,-1,0,0,0,0, 
2,1232, the,33, RE, M,-1,0,0,0,0, 
2,1233, reef,5, AD, F,-1,0,0,0,0, 
2,1233, reef,6, MG, M,55.188,0.048,0.071,1,0, 
2,1233, reef,17, AH, F,-1,0,0,0,0, 
2,1233, reef,18, KH, M,14.625,0.176,1.006,1,2, 
2,1233, reef,19, NG, F,-1,0,0,0,0, 
2,1233, reef,26, AT, M,-1,0,0,0,0, 
2,1233, reef,31, AM, M,62.938,0.048,0.073,1,0, 
2,1233, reef,32, AC, F,-1,0,0,0,0, 
2,1233, reef,33, RE, M,-1,0,0,0,0, 
2,1234, for,5, AD, F,59.344,0.048,0.076,1,0, 
2,1234, for,6, MG, M,66.813,0.304,0.452,1,1, 
2,1234, for,17, AH, F,-1,0,0,0,0, 
2,1234, for,18, KH, M,-1,0,0,0,0, 
2,1234, for,19, NG, F,59.813,0.016,0.027,1,0, 
2,1234, for,26, AT, M,-1,0,0,0,0, 
2,1234, for,31, AM, M,-1,0,0,0,0, 
2,1234, for,32, AC, F,-1,0,0,0,0, 
2,1234, for,33, RE, M,-1,0,0,0,0, 
2,1235, both,5, AD, F,2.406,0.128,0.202,2,1, 
2,1235, both,6, MG, M,-1,0,0,0,0, 
2,1235, both,17, AH, F,-1,0,0,0,0, 
2,1235, both,18, KH, M,-1,0,0,0,0, 
2,1235, both,19, NG, F,49.313,0.24,0.401,3,2, 
2,1235, both,26, AT, M,44.438,0.688,1.32,2,2, 
2,1235, both,31, AM, M,63.188,0.16,0.244,1,0, 
2,1235, both,32, AC, F,13.313,0.256,1.789,1,1, 
2,1235, both,33, RE, M,52.109,0.128,0.211,1,0, 
2,1236, food,5, AD, F,59.578,0.144,0.227,1,0, 
2,1236, food,6, MG, M,62.531,0.128,0.19,1,0, 
2,1236, food,17, AH, F,37.844,0.128,0.297,1,0, 
2,1236, food,18, KH, M,15.063,0.08,0.457,2,1, 
2,1236, food,19, NG, F,55.125,0.48,0.803,3,3, 
2,1236, food,26, AT, M,44.875,0.128,0.246,2,1, 
2,1236, food,31, AM, M,-1,0,0,0,0, 
2,1236, food,32, AC, F,-1,0,0,0,0, 
2,1236, food,33, RE, M,42.648,0.128,0.211,3,3, 
2,1237, and,5, AD, F,59.156,0.016,0.025,1,0, 
2,1237, and,6, MG, M,63.094,0.032,0.048,1,0, 
2,1237, and,17, AH, F,37.719,0.08,0.186,1,0, 
2,1237, and,18, KH, M,15.688,0.016,0.091,1,0, 
2,1237, and,19, NG, F,55.063,0.416,0.696,4,3, 
2,1237, and,26, AT, M,44.938,0.192,0.368,3,2, 
2,1237, and,31, AM, M,63.563,0.064,0.098,1,0, 
2,1237, and,32, AC, F,-1,0,0,0,0, 
2,1237, and,33, RE, M,42.578,0.112,0.185,3,2, 
2,1238, jobs,5, AD, F,59.109,0.032,0.051,1,0, 
2,1238, jobs,6, MG, M,63.156,0.064,0.095,1,0, 
2,1238, jobs,17, AH, F,38.063,0.048,0.111,1,0, 
2,1238, jobs,18, KH, M,-1,0,0,0,0, 
2,1238, jobs,19, NG, F,-1,0,0,0,0, 
2,1238, jobs,26, AT, M,-1,0,0,0,0, 
2,1238, jobs,31, AM, M,63.625,0.16,0.244,1,0, 
2,1238, jobs,32, AC, F,-1,0,0,0,0, 
2,1238, jobs,33, RE, M,53.375,0.016,0.026,1,0, 
,,</s>,,,,,,,,,
,,<s>,,,,,,,,,
2,1239, It,5, AD, F,59.094,0.192,0.303,2,1, 
2,1239, It,6, MG, M,-1,0,0,0,0, 
2,1239, It,17, AH, F,38.125,0.08,0.186,1,0, 
2,1239, It,18, KH, M,-1,0,0,0,0, 
2,1239, It,19, NG, F,-1,0,0,0,0, 
2,1239, It,26, AT, M,45.188,0.032,0.061,1,0, 
2,1239, It,31, AM, M,63.813,0.016,0.024,1,0, 
2,1239, It,32, AC, F,-1,0,0,0,0, 
2,1239, It,33, RE, M,53.359,0.256,0.422,2,1, 
2,1240, also,5, AD, F,59.063,0.032,0.051,1,0, 
2,1240, also,6, MG, M,-1,0,0,0,0, 
2,1240, also,17, AH, F,38.344,0.16,0.371,2,1, 
2,1240, also,18, KH, M,-1,0,0,0,0, 
2,1240, also,19, NG, F,57.625,0.208,0.348,1,0, 
2,1240, also,26, AT, M,-1,0,0,0,0, 
2,1240, also,31, AM, M,-1,0,0,0,0, 
2,1240, also,32, AC, F,12.438,0.032,0.224,1,0, 
2,1240, also,33, RE, M,54.273,0.096,0.158,1,1, 
2,1241, provides,5, AD, F,60.375,0.016,0.025,1,0, 
2,1241, provides,6, MG, M,64.516,0.144,0.214,2,1, 
2,1241, provides,17, AH, F,41.844,0.24,0.557,1,0, 
2,1241, provides,18, KH, M,16.438,0.192,1.097,1,0, 
2,1241, provides,19, NG, F,57.813,0.176,0.294,2,1, 
2,1241, provides,26, AT, M,49.938,0.112,0.215,1,0, 
2,1241, provides,31, AM, M,-1,0,0,0,0, 
2,1241, provides,32, AC, F,13.75,0.048,0.335,2,1, 
2,1241, provides,33, RE, M,54.688,0.32,0.528,3,3, 
2,1242, medicine,5, AD, F,61.719,0.016,0.025,1,0, 
2,1242, medicine,6, MG, M,64.094,0.464,0.69,3,2, 
2,1242, medicine,17, AH, F,42.188,0.032,0.074,2,1, 
2,1242, medicine,18, KH, M,16.375,0.144,0.823,2,1, 
2,1242, medicine,19, NG, F,58.125,0.24,0.401,1,0, 
2,1242, medicine,26, AT, M,50.063,0.352,0.675,3,2, 
2,1242, medicine,31, AM, M,64.188,0.064,0.098,1,0, 
2,1242, medicine,32, AC, F,13.813,0.096,0.671,2,1, 
2,1242, medicine,33, RE, M,54.898,0.768,1.266,5,5, 
2,1243, used,5, AD, F,60.672,0.528,0.834,1,0, 
2,1243, used,6, MG, M,65.109,0.272,0.405,1,0, 
2,1243, used,17, AH, F,38.875,0.096,0.223,1,0, 
2,1243, used,18, KH, M,16.75,0.048,0.274,1,0, 
2,1243, used,19, NG, F,-1,0,0,0,0, 
2,1243, used,26, AT, M,46.375,0.352,0.675,3,3, 
2,1243, used,31, AM, M,64.25,0.064,0.098,1,1, 
2,1243, used,32, AC, F,13.938,0.048,0.335,1,0, 
2,1243, used,33, RE, M,55,0.176,0.29,2,1, 
2,1244, to,5, AD, F,61.266,0.032,0.051,2,1, 
2,1244, to,6, MG, M,-1,0,0,0,0, 
2,1244, to,17, AH, F,38.969,0.032,0.074,1,0, 
2,1244, to,18, KH, M,16.813,0.048,0.274,1,0, 
2,1244, to,19, NG, F,58.875,0.032,0.054,1,0, 
2,1244, to,26, AT, M,50.875,0.016,0.031,1,0, 
2,1244, to,31, AM, M,-1,0,0,0,0, 
2,1244, to,32, AC, F,-1,0,0,0,0, 
2,1244, to,33, RE, M,56.359,0.512,0.844,3,2, 
2,1245, treat,5, AD, F,61.266,0.368,0.581,1,0, 
2,1245, treat,6, MG, M,65.438,0.064,0.095,1,0, 
2,1245, treat,17, AH, F,35.75,0.128,0.297,3,2, 
2,1245, treat,18, KH, M,16.875,0.08,0.457,1,0, 
2,1245, treat,19, NG, F,58.5,0.384,0.642,1,0, 
2,1245, treat,26, AT, M,50.75,0.096,0.184,1,0, 
2,1245, treat,31, AM, M,64.375,0.128,0.195,2,2, 
2,1245, treat,32, AC, F,-1,0,0,0,0, 
2,1245, treat,33, RE, M,56.07,0.544,0.897,3,4, 
2,1246, disease,5, AD, F,61.688,0.016,0.025,1,0, 
2,1246, disease,6, MG, M,59.094,0.16,0.238,1,0, 
2,1246, disease,17, AH, F,-1,0,0,0,0, 
2,1246, disease,18, KH, M,-1,0,0,0,0, 
2,1246, disease,19, NG, F,56.75,0.032,0.054,2,1, 
2,1246, disease,26, AT, M,-1,0,0,0,0, 
2,1246, disease,31, AM, M,-1,0,0,0,0, 
2,1246, disease,32, AC, F,-1,0,0,0,0, 
2,1246, disease,33, RE, M,58.891,0.512,0.844,2,1, 
,,</s>,,,,,,,,,
,,<s>,,,,,,,,,
3,1247, Conditioning,5, AD, F,1.375,2.048,3.995,9,10, 
3,1247, Conditioning,6, MG, M,0.797,0.464,0.798,3,1, 
3,1247, Conditioning,17, AH, F,1.969,0.24,0.505,2,1, 
3,1247, Conditioning,18, KH, M,-1,0,0,0,0, 
3,1247, Conditioning,19, NG, F,0.75,0.224,0.508,1,0, 
3,1247, Conditioning,26, AT, M,-1,0,0,0,0, 
3,1247, Conditioning,26, AT, M,-1,0,0,0,0, 
3,1247, Conditioning,31, AM, M,1.625,0.656,9.127,1,0, 
3,1247, Conditioning,31, AM, M,1.5,0.752,0.993,3,2, 
3,1247, Conditioning,32, AC, F,1,0.288,1.851,1,0, 
3,1247, Conditioning,33, RE, M,7.875,0.016,0.026,1,0, 
,,</s>,,,,,,,,,
,,<s>,,,,,,,,,
3,1248, Ivan,5, AD, F,3.766,0.08,0.156,2,1, 
3,1248, Ivan,6, MG, M,1.625,0.368,0.633,3,2, 
3,1248, Ivan,17, AH, F,-1,0,0,0,0, 
3,1248, Ivan,18, KH, M,-1,0,0,0,0, 
3,1248, Ivan,19, NG, F,-1,0,0,0,0, 
3,1248, Ivan,26, AT, M,1.688,0.16,0.376,1,0, 
3,1248, Ivan,26, AT, M,-1,0,0,0,0, 
3,1248, Ivan,31, AM, M,2.5,0.064,0.89,1,0, 
3,1248, Ivan,31, AM, M,2.875,0.768,1.014,4,4, 
3,1248, Ivan,32, AC, F,-1,0,0,0,0, 
3,1248, Ivan,33, RE, M,-1,0,0,0,0, 
3,1249, Pavlov,5, AD, F,3.797,0.544,1.061,4,3, 
3,1249, Pavlov,6, MG, M,1.656,0.384,0.66,3,1, 
3,1249, Pavlov,17, AH, F,-1,0,0,0,0, 
3,1249, Pavlov,18, KH, M,0.75,0.224,1.607,1,0, 
3,1249, Pavlov,19, NG, F,1,0.432,0.979,3,2, 
3,1249, Pavlov,26, AT, M,1.063,0.448,1.053,4,3, 
3,1249, Pavlov,26, AT, M,-1,0,0,0,0, 
3,1249, Pavlov,31, AM, M,0.75,1.824,25.377,6,6, 
3,1249, Pavlov,31, AM, M,2.438,1.52,2.007,11,15, 
3,1249, Pavlov,32, AC, F,0.813,0.016,0.103,1,0, 
3,1249, Pavlov,33, RE, M,7.969,0.032,0.052,1,0, 
3,1250,1849,5, AD, F,-1,0,0,0,0, 
3,1250,1849,6, MG, M,-1,0,0,0,0, 
3,1250,1849,17, AH, F,31.625,0.016,0.034,1,0, 
3,1250,1849,18, KH, M,1,0.032,0.23,1,0, 
3,1250,1849,19, NG, F,1.313,0.08,0.181,2,1, 
3,1250,1849,26, AT, M,3.438,0.496,1.165,2,1, 
3,1250,1849,26, AT, M,0.875,0.064,1.707,2,1, 
3,1250,1849,31, AM, M,1.125,0.144,2.003,2,2, 
3,1250,1849,31, AM, M,1.688,0.128,0.169,3,2, 
3,1250,1849,32, AC, F,1.563,0.096,0.617,1,0, 
3,1250,1849,33, RE, M,-1,0,0,0,0, 
3,1251, to,5, AD, F,17.984,0.016,0.031,1,0, 
3,1251, to,6, MG, M,-1,0,0,0,0, 
3,1251, to,17, AH, F,3.063,0.368,0.774,1,0, 
3,1251, to,18, KH, M,2.313,0.032,0.23,1,0, 
3,1251, to,19, NG, F,-1,0,0,0,0, 
3,1251, to,26, AT, M,2.75,0.88,2.068,2,1, 
3,1251, to,26, AT, M,-1,0,0,0,0, 
3,1251, to,31, AM, M,-1,0,0,0,0, 
3,1251, to,31, AM, M,9.875,0.32,0.422,3,2, 
3,1251, to,32, AC, F,1.5,0.144,0.925,2,2, 
3,1251, to,33, RE, M,-1,0,0,0,0, 
3,1252,1936,5, AD, F,12.781,0.864,1.685,2,1, 
3,1252,1936,6, MG, M,2.438,0.128,0.22,1,0, 
3,1252,1936,17, AH, F,3.031,0.064,0.135,1,1, 
3,1252,1936,18, KH, M,-1,0,0,0,0, 
3,1252,1936,19, NG, F,2.063,0.144,0.326,1,0, 
3,1252,1936,26, AT, M,4.125,0.784,1.842,3,3, 
3,1252,1936,26, AT, M,-1,0,0,0,0, 
3,1252,1936,31, AM, M,-1,0,0,0,0, 
3,1252,1936,31, AM, M,10.438,0.768,1.014,3,2, 
3,1252,1936,32, AC, F,-1,0,0,0,0, 
3,1252,1936,33, RE, M,23.266,0.048,0.077,1,0, 
3,1254, was,5, AD, F,12.688,0.256,0.499,3,2, 
3,1254, was,6, MG, M,2.609,0.128,0.22,1,0, 
3,1254, was,17, AH, F,-1,0,0,0,0, 
3,1254, was,18, KH, M,1.063,0.08,0.574,1,0, 
3,1254, was,19, NG, F,2.313,0.016,0.036,1,0, 
3,1254, was,26, AT, M,-1,0,0,0,0, 
3,1254, was,26, AT, M,1.75,0.048,1.28,1,0, 
3,1254, was,31, AM, M,-1,0,0,0,0, 
3,1254, was,31, AM, M,12.875,0.256,0.338,3,2, 
3,1254, was,32, AC, F,-1,0,0,0,0, 
3,1254, was,33, RE, M,3.367,0.464,0.747,1,1, 
3,1255, a,5, AD, F,14.203,0.112,0.218,2,1, 
3,1255, a,6, MG, M,-1,0,0,0,0, 
3,1255, a,17, AH, F,7.563,0.048,0.101,1,0, 
3,1255, a,18, KH, M,1.188,0.032,0.23,1,0, 
3,1255, a,19, NG, F,-1,0,0,0,0, 
3,1255, a,26, AT, M,-1,0,0,0,0, 
3,1255, a,26, AT, M,-1,0,0,0,0, 
3,1255, a,31, AM, M,-1,0,0,0,0, 
3,1255, a,31, AM, M,13.125,0.144,0.19,2,1, 
3,1255, a,32, AC, F,-1,0,0,0,0, 
3,1255, a,33, RE, M,3.383,0.128,0.206,1,1, 
3,1256, Russian,5, AD, F,14.484,0.272,0.531,3,2, 
3,1256, Russian,6, MG, M,-1,0,0,0,0, 
3,1256, Russian,17, AH, F,4.563,0.304,0.64,3,2, 
3,1256, Russian,18, KH, M,1.188,0.08,0.574,1,0, 
3,1256, Russian,19, NG, F,2.438,0.128,0.29,1,0, 
3,1256, Russian,26, AT, M,5.625,0.192,0.451,1,2, 
3,1256, Russian,26, AT, M,-1,0,0,0,0, 
3,1256, Russian,31, AM, M,-1,0,0,0,0, 
3,1256, Russian,31, AM, M,19.25,0.416,0.549,2,2, 
3,1256, Russian,32, AC, F,3.563,0.144,0.925,1,1, 
3,1256, Russian,33, RE, M,22.867,0.08,0.129,2,1, 
3,1257, scientist,5, AD, F,14.516,0.048,0.094,1,0, 
3,1257, scientist,6, MG, M,2.953,0.032,0.055,1,0, 
3,1257, scientist,17, AH, F,4.406,0.272,0.572,2,2, 
3,1257, scientist,18, KH, M,1.375,0.048,0.344,1,0, 
3,1257, scientist,19, NG, F,2.625,0.256,0.58,4,2, 
3,1257, scientist,26, AT, M,6,0.048,0.113,1,0, 
3,1257, scientist,26, AT, M,1.375,0.064,1.707,1,0, 
3,1257, scientist,31, AM, M,-1,0,0,0,0, 
3,1257, scientist,31, AM, M,-1,0,0,0,0, 
3,1257, scientist,32, AC, F,1.938,0.048,0.308,2,1, 
3,1257, scientist,33, RE, M,4.5,0.72,1.159,4,4, 
3,1258, who,5, AD, F,14.563,0.08,0.156,1,0, 
3,1258, who,6, MG, M,4.203,0.24,0.413,1,0, 
3,1258, who,17, AH, F,8,0.032,0.067,1,0, 
3,1258, who,18, KH, M,1.375,0.032,0.23,1,0, 
3,1258, who,19, NG, F,6.688,0.064,0.145,1,0, 
3,1258, who,26, AT, M,-1,0,0,0,0, 
3,1258, who,26, AT, M,1.375,0.032,0.853,1,0, 
3,1258, who,31, AM, M,-1,0,0,0,0, 
3,1258, who,31, AM, M,-1,0,0,0,0, 
3,1258, who,32, AC, F,-1,0,0,0,0, 
3,1258, who,33, RE, M,5.094,0.064,0.103,1,0, 
3,1259, investigated,5, AD, F,2.453,0.48,0.936,4,3, 
3,1259, investigated,6, MG, M,9.438,0.016,0.028,1,0, 
3,1259, investigated,17, AH, F,4.813,0.16,0.337,2,2, 
3,1259, investigated,18, KH, M,1.438,0.064,0.459,1,0, 
3,1259, investigated,19, NG, F,6.875,0.16,0.363,1,0, 
3,1259, investigated,26, AT, M,7.188,0.128,0.301,1,0, 
3,1259, investigated,26, AT, M,1.063,0.224,5.973,2,1, 
3,1259, investigated,31, AM, M,-1,0,0,0,0, 
3,1259, investigated,31, AM, M,-1,0,0,0,0, 
3,1259, investigated,32, AC, F,2.375,0.032,0.206,1,0, 
3,1259, investigated,33, RE, M,4.93,0.704,1.133,5,4, 
3,1260, conditioning,5, AD, F,15.109,0.336,0.655,2,1, 
3,1260, conditioning,6, MG, M,-1,0,0,0,0, 
3,1260, conditioning,17, AH, F,5.219,0.336,0.707,2,2, 
3,1260, conditioning,18, KH, M,1.563,0.08,0.574,1,0, 
3,1260, conditioning,19, NG, F,3.438,0.224,0.508,3,2, 
3,1260, conditioning,26, AT, M,6.875,0.576,1.353,2,2, 
3,1260, conditioning,26, AT, M,-1,0,0,0,0, 
3,1260, conditioning,31, AM, M,-1,0,0,0,0, 
3,1260, conditioning,31, AM, M,14.75,0.16,0.211,1,1, 
3,1260, conditioning,32, AC, F,2.375,0.208,1.337,2,1, 
3,1260, conditioning,33, RE, M,6.492,0.192,0.309,4,4, 
,,</s>,,,,,,,,,
,,<s>,,,,,,,,,
3,1261, He,5, AD, F,10.094,0.272,0.531,2,1, 
3,1261, He,6, MG, M,-1,0,0,0,0, 
3,1261, He,17, AH, F,-1,0,0,0,0, 
3,1261, He,18, KH, M,1.625,0.016,0.115,1,0, 
3,1261, He,19, NG, F,7.438,0.128,0.29,1,0, 
3,1261, He,26, AT, M,8,0.048,0.113,1,0, 
3,1261, He,26, AT, M,-1,0,0,0,0, 
3,1261, He,31, AM, M,-1,0,0,0,0, 
3,1261, He,31, AM, M,15.188,0.112,0.148,1,0, 
3,1261, He,32, AC, F,2.563,0.032,0.206,1,0, 
3,1261, He,33, RE, M,7.688,0.176,0.283,2,1, 
3,1262, discovered,5, AD, F,1.875,0.272,0.531,3,2, 
3,1262, discovered,6, MG, M,-1,0,0,0,0, 
3,1262, discovered,17, AH, F,5.969,0.128,0.269,1,1, 
3,1262, discovered,18, KH, M,1.688,0.032,0.23,1,0, 
3,1262, discovered,19, NG, F,5.063,0.416,0.943,3,2, 
3,1262, discovered,26, AT, M,8.063,0.224,0.526,1,0, 
3,1262, discovered,26, AT, M,-1,0,0,0,0, 
3,1262, discovered,31, AM, M,-1,0,0,0,0, 
3,1262, discovered,31, AM, M,22.688,0.208,0.275,1,0, 
3,1262, discovered,32, AC, F,2.625,0.256,1.645,2,1, 
3,1262, discovered,33, RE, M,6.82,0.032,0.052,2,1, 
3,1263, that,5, AD, F,-1,0,0,0,0, 
3,1263, that,6, MG, M,-1,0,0,0,0, 
3,1263, that,17, AH, F,6.094,0.144,0.303,1,0, 
